bearingA_x,bearingA_y,bearingB_x,bearingB_y
-0.064962057,-0.071401059,-0.013715291,0.030065259
-0.036819244,-0.070286169,-0.035438498,0.021905266
-0.004228889,-0.063338397,-0.035514591,0.021370806
0.034086304,-0.038938237,-0.024473117,0.005741643
0.02097709,0.007044392,0.001618916,-0.012459954
-0.037441072,0.061772541,0.003708548,-0.017133828
-0.060656921,0.065279151,0.008194149,-0.006086885
-0.090601945,0.037794117,0.005677873,-0.013452893
-0.102015726,0.02830107,-0.021971126,-0.042496587
-0.063485468,0.015164478,-0.027615899,-0.032573426
0.013469244,-0.015284328,-0.021386444,-0.005526851
0.056711765,-0.021928942,-0.03394518,0.00179868
0.068113866,0.015224858,-0.025946547,-0.018527539
0.063884617,0.011306764,0.01164531,-0.027010937
0.049635095,-0.012727529,0.000736183,0.003810194
0.004380505,-0.022967046,0.003142031,0.027835291
0.024269979,-0.025781997,0.02903252,0.008454491
0.060245959,-0.081599146,0.051237119,-0.006072719
0.055935258,-0.061144242,0.026769438,0.019287346
0.025993625,0.014654154,-0.008606993,0.017937207
0.021680093,0.028424432,0.015995775,-0.027772279
0.014447863,0.029977858,0.034314827,-0.045273487
-0.05676689,0.090136761,-0.000508703,-0.025224823
-0.05454989,0.046616515,0.005811653,-0.035154881
-0.029988182,-0.035387991,0.031919028,-0.033333562
-0.089641701,-0.011919582,0.008046293,-0.00972395
-0.120815331,-0.006900943,-0.023523488,0.003976115
-0.054166864,-0.054129158,-0.040785996,0.01610853
-0.023182349,-0.015950327,-0.047451864,0.039570967
-0.011364393,0.015830033,-0.030873552,0.014235053
0.000221332,-0.043232333,-0.028866766,0.001734899
0.022723374,-0.019076273,-0.033062982,0.031972188
0.001249596,0.027214248,-0.009159038,0.045470943
-0.010695667,0.002091317,0.014107209,0.021563043
-0.030302775,-0.024508901,0.002150485,-0.002652531
-0.025992889,-0.019577524,0.004061646,-0.018039537
0.035736643,-0.050597106,-0.003869704,-0.016717739
0.064525037,-0.025844442,0.003438606,-0.012048848
0.077128123,0.027831555,0.016439614,-0.030813605
0.078186483,0.066285333,0.034323163,-0.021366227
0.040791585,0.088524902,0.054852247,0.023311627
-0.012710484,0.078340637,0.066016419,0.059891482
-0.002728682,0.002302801,0.047484923,0.041219281
-0.008042788,-0.051789414,0.027823506,0.01470323
-0.013223079,-0.063872738,0.002370772,0.027791444
-0.013141587,-0.095140877,-0.038175405,0.049870551
-0.033535494,-0.09454573,-0.026191561,-0.009436863
-0.075534472,-0.023295299,-0.038014505,-0.039624857
-0.070893677,0.001463447,-0.078325575,0.010924285
-0.055747154,-0.016329164,-0.089756547,0.027491198
-0.067381559,0.035151759,-0.048282891,-0.015941582
-0.033754988,0.016043627,-0.036618427,-0.032842777
0.019787954,-0.03677747,-0.024039048,-0.017690092
0.021547613,-0.00197753,-0.025837104,0.017956143
0.03722181,0.042232708,0.024946361,0.000794092
0.083269004,0.031733505,0.077795017,-0.049021943
0.047018366,0.047202302,0.036530449,-0.019559037
-0.000749442,0.053494981,0.010872838,-0.010218329
0.008014437,0.033130808,0.040408658,-0.025434469
0.047642873,-0.039913964,0.047705057,-0.010602777
0.052036502,-0.069388767,-0.012486894,0.009574591
0.048052099,-0.028460483,-0.060699742,0.020939259
0.082116385,-0.041673739,-0.034536251,0.011930437
0.100753316,-0.063401807,0.014504753,-0.03398575
0.018564514,0.008749519,-0.03046,-0.017833817
-0.025006065,0.000491809,-0.044942218,0.003444096
-0.000250314,-0.062568021,0.00917334,-0.03126681
-0.054553271,0.016856002,0.022894348,0.005089935
-0.096120234,0.060138687,-0.017546833,0.042837786
-0.056482949,-0.005896938,-0.022941122,-0.031542811
-0.021103838,0.018900493,-0.014230642,-0.035809145
-0.049159547,0.053612726,-0.01412474,0.003864842
-0.010644895,-0.002189198,0.012270644,-0.039882202
0.040091115,0.015918103,0.001729501,-0.02795645
0.020554301,0.070078311,0.003372153,0.031547216
0.014398369,0.036620059,0.033128995,0.020353109
0.006418273,-0.019902401,0.052945614,0.005447294
-0.029460036,-0.040932285,0.034872358,-0.002055058
-0.013409527,-0.07638747,0.006343323,0.011649967
0.025725468,-0.099514477,0.006863693,0.063406899
0.035553625,-0.062760704,0.045457179,0.035611933
0.019453658,0.020892613,0.03440504,0.008974977
-0.025655847,0.074481218,0.005666913,0.041440296
-0.072982181,0.074824298,0.042471877,0.02150942
-0.10120526,0.034780721,0.037986228,0.00694715
-0.086609202,-0.024505043,0.012917557,0.019036877
-0.071832449,-0.053175327,-0.004926225,-0.005842168
-0.009474646,-0.053985844,-0.011448447,0.016050971
0.024962337,-0.034859471,-0.018190926,0.029286297
-0.002899842,0.041483057,0.014408956,-0.035334036
-0.008929142,0.043471874,-0.014778482,-0.026115346
-0.02172103,0.006553173,-0.043652341,0.031437793
-0.058468771,0.002439024,-0.034703145,0.01620375
-0.024656113,-0.025267735,-0.031282922,0.027451036
0.010790411,-0.061912343,-0.042510859,0.036658836
0.01876537,-0.041033797,-0.072403993,0.02393962
0.060748317,-0.021927544,-0.050384854,-0.005638642
0.087914517,-0.007314404,0.002039621,-0.046274517
0.060458428,0.005748934,0.016220355,-0.049719093
0.020934419,0.042077897,-0.005640814,-0.026456417
0.029823828,0.069856593,0.052463067,-0.03508102
0.066163396,0.024440546,0.069691648,-0.00638348
0.072180803,0.004947069,0.051918491,0.01414967
0.0117801,0.05556727,0.016565224,-0.026697387
0.035074342,0.011619538,0.00598247,-0.009038229
0.054484204,-0.07485248,-0.006010444,-0.009179345
-0.062149441,-0.003725608,-0.01073491,-0.037600583
-0.099890889,-0.012933404,-0.045227915,-0.011692182
-0.01490282,-0.112250304,-0.053076182,0.010438608
-0.062305595,-0.046825235,-0.034082988,0.011469625
-0.083178812,0.029235403,-0.068852533,0.04505595
0.00316333,-0.064710645,-0.057744664,-0.005863674
0.028445057,-0.01168125,-0.044215275,-0.040748857
-0.001349593,0.069669567,-0.035499246,-0.00140843
0.043107604,0.000122861,0.003359321,-0.010177412
0.062425437,0.006301051,0.067688563,-0.036182121
0.010022724,0.105164088,0.057043487,0.014176483
0.016461191,0.067752062,0.065848126,0.021942904
0.011131462,0.016049058,0.074653955,-0.003681222
-0.018101344,0.025078813,0.079627552,-0.022302214
-0.003850452,-0.024269619,0.043676222,-0.026886694
0.062377094,-0.080974414,-0.002183799,0.050793955
0.079701754,-0.074695834,8.11E-05,0.068050799
0.056543736,-0.042651066,0.00067706,0.023608577
0.000954759,-0.025160625,-0.018000833,0.051288722
-0.045434915,0.004494005,-0.008788715,0.053078847
-0.097611091,-0.01051116,-0.01373113,0.004635406
-0.096140396,-0.022686678,-0.040931898,0.032019493
-0.096165466,-0.016220576,-0.025292164,0.008195702
-0.058064875,-0.002513084,-0.020793351,-0.031430813
-0.006496056,0.023958303,-0.03540168,-0.011640997
-0.036801607,0.100857475,-0.007157877,-0.048142971
-0.041759243,0.083833397,0.022507579,-0.076179825
-0.014834709,0.045762657,-0.00380149,-0.006502843
-0.039680902,0.05314608,-0.002099933,0.007291024
-0.001114739,0.017583869,0.015530112,0.010520778
0.068799714,-0.047009,0.01091121,0.049335914
0.023834732,-0.045516365,-0.018215652,0.033978368
0.05475092,-0.048194878,-0.018299204,0.001048729
0.094067514,-0.076919204,-0.003508459,0.017002099
0.057916324,-0.067444356,0.025129612,-0.002159352
-0.000559417,-0.02689672,0.013690193,-0.013727695
-0.002359963,0.011392843,0.025030717,0.009265711
-0.006845336,0.001891699,0.040446331,0.006351795
0.012593498,0.015033517,0.025178924,0.003980234
-0.010682564,0.042833234,0.004423009,-0.037031961
0.012558775,0.023208953,0.008297247,-0.06916772
0.035235617,-0.011255093,-0.010162761,-0.048406327
-0.052807065,0.022710548,-0.002821892,-0.018403819
-0.080854187,0.000711546,-0.012590193,-0.009609135
-0.02179092,-0.06766975,-0.030240237,0.011351269
-0.022639654,-0.033415264,-0.03407921,0.020698511
-0.055615178,0.02953505,-0.056435081,0.031034196
0.008607172,-0.037939973,-0.050970977,0.006518387
-0.004492404,-0.062844679,-0.047940059,-0.028765436
-0.038980329,-0.021694316,-0.058838201,0.005616294
-0.007553423,-0.067742372,-0.038326993,0.038856054
0.047841981,-0.076880717,0.037673276,0.004707244
0.013264136,0.039579091,0.029142404,0.013490705
0.028332577,0.09694499,0.044289451,-0.001321159
0.033881389,0.074226367,0.064767477,-0.066826316
0.021292364,0.093559349,0.067325314,-0.066576482
0.018311892,0.052104344,0.031921832,-0.039256453
0.045739098,-0.049190095,0.022924429,-0.013198862
0.069272757,-0.063102522,0.007404577,0.039902726
0.033337075,-0.033256746,0.015273051,0.052682915
-0.017066272,-0.032337812,0.011127513,0.026693701
-0.077573178,-0.024183614,-0.01003985,0.033168494
-0.122980591,-0.018015648,-0.01309603,0.00512757
-0.136570325,-0.028241245,-0.037152121,0.019095458
-0.073649105,-0.03926708,-0.051741877,0.06338051
-0.054456348,-0.045144587,-0.063312529,0.022275707
-0.007399024,-0.015767918,-0.066882623,-0.014407218
0.005105978,0.041739023,-0.054577283,-0.009650198
0.01718248,0.045270134,0.001732579,-0.047842597
0.028361665,0.024885329,-0.019756627,-0.042529515
-0.001427253,0.04618742,0.000593791,-0.008532383
-0.0080418,0.036028807,0.04724903,-0.005859082
0.044419549,0.000196027,0.057698347,0.040786166
0.029848924,0.005693355,0.032137227,0.047239586
0.024890702,0.016834518,0.034010002,-0.029594223
0.088291277,-0.008058737,0.02758331,-0.00913798
0.053886037,-0.03138728,0.026580862,0.030201667
-9.56E-05,-0.040395928,0.009991224,-0.000668262
-0.019812159,-0.068780604,-0.023275717,0.014866263
0.011955036,-0.094155452,-0.004846163,0.019086365
0.050050137,-0.083682106,-0.023618559,0.012000848
0.094924578,-0.03562864,-0.041236911,0.023226209
0.08179428,-0.003736863,-0.023063617,-0.037933404
0.063507186,0.016251437,-0.013059839,-0.080532267
-0.001656232,0.05792433,-0.024026994,-0.022810103
-0.041006909,0.080700735,0.003371017,-0.014143786
-0.015870668,0.038046188,-0.011656663,-0.026803304
-0.033700427,0.058494646,-0.019422161,0.007475335
-0.059204937,0.092422135,-0.011386336,0.001482383
-0.007030437,0.022364418,-0.022212397,-0.013090011
0.02232405,-0.035565638,-0.017813547,-0.019062401
-0.039136231,-0.030539299,-0.014867349,-0.031158734
-0.004736918,-0.083687691,-0.001156489,0.025765411
0.040394175,-0.127481193,0.043268174,0.067426779
0.001976117,-0.028298448,0.063561796,0.048673169
-0.024160555,0.050136275,0.02858896,0.030625467
-0.00245604,0.024194719,0.056290626,-0.025478776
-0.040829972,0.026257707,0.058171521,-0.067949829
-0.062670189,0.047325646,0.015351578,-0.010134671
-0.038236089,-0.023265426,0.003835645,-0.00991409
0.003828098,-0.02979924,0.012381451,-0.029990239
0.004013651,0.040066008,-0.003459675,0.027991
-0.01885244,0.054965151,0.011181888,0.03930542
-0.039034929,0.030956368,0.019501206,-0.000156492
-0.072640004,0.022822974,0.012253126,0.005458202
-0.080496901,-0.019891434,-0.002997383,0.026301361
-0.054120021,-0.065027448,-0.045696603,0.059172061
-0.017627262,-0.076611784,-0.026617021,0.045277293
-0.017327346,-0.052526945,-0.026679085,-0.023877054
0.002214117,-0.019667108,-0.041443419,-0.000457029
0.013314896,-0.022606318,-0.024397872,0.018576344
0.006844163,-0.004343132,0.010819048,-0.025258035
-0.003256256,0.026754995,0.008797425,-0.003046437
0.019549309,0.026453274,0.035863473,0.027841016
0.036636986,0.019802809,0.034586077,0.002680427
0.045224615,0.057530805,0.004367045,0.023174386
0.057444664,0.046147065,0.006521485,-0.043677486
0.087963222,0.029389755,0.008801691,-0.086326629
0.066237778,0.022224463,0.006503516,-0.027820621
-0.005523826,-0.005737495,0.001891158,-0.017791689
-0.031995246,-0.062048387,0.007830456,-0.027386472
-0.026014837,-0.089549904,-0.007922968,0.030877841
-0.025993263,-0.094381604,-0.010749223,0.022233588
-0.015334114,-0.06257997,-0.031675993,0.012189428
0.005634555,-0.024072927,-0.025039825,0.030382481
-0.014365449,-0.002814535,-0.021738962,-0.026288025
-0.008457785,0.029274791,-0.047105971,-0.009955441
-0.00412145,0.02897232,-0.06436997,0.028919916
0.018855039,-0.003123958,-0.045128582,-0.007929347
0.026549627,0.002106583,-0.025578717,-0.033910422
0.01911174,0.053826269,-0.00744442,-0.030888481
0.03780913,0.041429585,0.006864471,-0.052889968
0.065349977,0.023715064,0.013970301,0.000266035
0.024438206,0.020079891,0.041295673,-0.004541477
0.02485353,-0.013079737,0.054690907,-0.023290283
0.072104574,-0.058020638,0.037773949,0.041535974
0.051077262,-0.014525449,0.031338954,0.059938837
0.025216676,0.007592487,0.026853722,0.004544163
0.034095325,-0.032541155,0.00118632,0.000819802
-0.008298413,-0.041672801,-0.011781362,-0.016128186
-0.0432422,-0.024314493,-0.033514248,0.003989496
-0.008749535,-0.070320422,-0.031969781,0.049259655
-0.021404396,-0.064233404,-0.012213972,0.010675138
-0.044572913,0.026345267,0.001260372,-0.0125912
-0.063180856,0.07205777,0.009403618,0.000980399
-0.098439127,0.086272852,0.029746604,-0.033227814
-0.13251911,0.100695113,0.018799922,-0.04816968
-0.107752635,0.074476456,-0.003411865,-0.002233659
-0.067675518,0.021781766,-0.028062843,0.014548591
-0.003124196,-0.011432489,-0.025925788,0.044469775
0.030662984,-0.034124374,-0.02236986,0.008458736
0.045398381,-0.018487976,-0.009593997,-0.030702861
0.052607508,-0.023478306,-0.016324927,0.002157033
0.035301414,-0.054607116,0.006528032,0.024906322
-0.023759996,-0.063652035,0.022235138,0.012481373
-0.045151698,-0.061101828,0.029439392,0.043472912
-0.027033896,-0.066290116,0.033713127,0.031726872
-0.007049926,-0.008905154,0.014191728,0.028634171
0.030671191,0.030056435,0.002618993,0.024976499
0.043859316,0.007093469,0.021429779,-0.039082469
0.031810262,0.025806696,0.036477634,-0.054858181
-0.015602909,0.058525199,0.010364845,-0.018736383
-0.021110549,0.006267074,0.023282195,-0.027675531
-0.024736876,-0.023313516,0.002971107,-0.024319054
-0.003632631,0.001711266,0.000268746,-0.000449068
0.022768097,-0.017568571,-0.032089053,0.004531798
0.054787521,-0.038065594,-0.03568082,0.030480236
0.003158933,-0.022063363,-0.051275923,-0.00081354
-0.032224379,-0.027792227,-0.043386922,-0.035074306
-0.019853343,-0.043076087,-0.06833017,0.010175036
-0.006537614,-0.057602168,-0.052748591,0.041060451
0.001528438,-0.064227268,-0.039348523,0.011828419
0.008214672,-0.024128827,-0.027607169,0.006649588
0.028012166,0.018157682,0.013007256,-0.033152376
0.050261248,0.044246726,0.029015846,-0.035922192
0.060746862,0.081254544,0.036336603,-0.010430774
0.037924724,0.072245425,0.044469636,-0.038780295
0.072861505,0.034706983,0.060098287,-0.02581022
0.052093434,0.042039497,0.039271743,0.023425814
0.028991179,0.0364559,0.062082089,-0.012313613
0.009286231,-0.022275994,0.026280635,-0.051497745
-0.013041514,-0.043501259,0.020909695,-0.032124781
-0.035807568,-0.055321884,-0.015586712,-0.005529216
0.004074665,-0.122757389,-0.037240099,0.043433227
-0.013529895,-0.131569268,-0.062752059,0.050313657
-0.06001496,-0.057616524,-0.041118432,0.030338191
-0.057443927,0.00401973,-0.031191129,0.051539209
-0.082320982,0.050056541,-0.009571774,0.055668204
-0.105551388,0.090821125,-0.002622136,0.022619452
-0.092604364,0.06985394,-0.007656571,0.005253062
-0.050877964,0.037986184,0.022321093,-0.017950862
-0.012707708,0.010432452,0.007797065,-0.00698001
0.040613235,0.004866548,0.007630345,-0.000373426
0.0281352,0.008700803,0.009915376,-0.040698953
0.051720374,0.010183492,0.03825653,-0.034071691
0.041567908,-0.012769479,0.018087136,0.008723113
0.016907592,-0.024382976,0.032470392,0.015379505
-0.003444031,-0.04585542,0.00811622,0.026038489
-0.001682579,-0.042947084,0.0145245,0.036929774
0.01134722,-0.021390934,-0.001732037,0.048218253
0.039533413,-0.011010677,-0.039146127,0.072230451
0.045899835,-0.020498524,-0.041636113,0.029202759
0.014158931,-0.022430458,-0.020070697,-0.030854946
-0.006610298,-0.017936776,-0.021518322,-0.029927083
-0.018914913,-0.024017523,-0.036404082,-0.02762474
0.007802559,-0.011001654,-0.022691791,-0.044448093
0.01472773,0.017372627,-0.021450366,-0.054794375
0.044565408,0.059018535,0.012797666,-0.051633713
0.04748269,0.057999123,0.008139187,-0.011138623
0.019512104,0.062001136,0.026615435,0.00042806
-0.029614276,0.044083967,0.022704377,-0.034646573
-0.004762835,0.016634983,0.010115351,-0.004962224
0.01924605,-0.03148746,-0.0127549,0.030641194
0.012280101,-0.035702397,-0.02460756,0.026366481
0.004745641,-0.04504632,-0.042285665,0.014558001
0.012299908,-0.05788127,-0.016852001,-0.015456192
0.029690946,-0.065164793,0.012153349,-0.026078249
0.034767389,-0.044231752,-0.008230342,0.020046123
0.022588131,-0.034153928,0.012236197,0.021940758
0.020173951,-0.008280986,0.053848686,-0.011372381
0.022078923,0.060252804,0.082283664,0.002252165
-0.022694436,0.104610352,0.046320328,-0.002609063
-0.034255997,0.084862738,0.039498527,-0.040999322
-0.060702766,0.044106494,0.038709126,-0.073470492
-0.058478451,0.010670729,0.03198853,-0.04926893
-0.021168686,-0.075184904,-0.024095636,0.033103548
-0.000756582,-0.103345583,-0.049193064,0.079135996
-0.019353554,-0.070207821,-0.032510679,0.038848177
-0.010333475,-0.032776421,-0.017946428,0.036553596
-0.037209836,-0.0136842,-0.02661707,0.046339906
-0.077252808,0.03463333,-0.037956266,0.03481815
-0.074259368,0.02971886,-0.019276203,0.014879418
-0.052932432,0.007348338,-0.00602127,-0.000649496
-0.030280236,0.002203151,0.003620436,0.001567127
-0.017210505,-0.000400053,-0.018959189,0.012957221
-0.002839003,-0.01329516,0.006505239,-0.027742726
0.004193482,0.008277064,0.028318032,-0.062105021
0.029102644,0.029329483,0.033676391,-0.040558652
0.019084487,0.025045499,0.013064603,-0.022121338
0.029236756,0.013706756,0.02331598,0.002299494
0.025260302,0.003477548,0.030554117,0.007825203
0.028703759,0.003583003,0.025511381,0.021507808
0.049006426,-0.011597028,-0.01656456,0.039970552
0.036931953,-0.015943528,-0.044622875,0.035263854
-0.010961011,-0.041168339,-0.025569087,-0.021792605
-0.037177783,-0.065917401,-0.024360471,-0.030702904
-0.056967338,-0.085214472,-0.048451298,-0.013277003
-0.042800421,-0.084928352,-0.08134813,0.021523493
0.011013861,-0.066504981,-0.048151624,0.012867428
0.043549857,-0.002211348,-0.003069209,-0.02667525
0.070109261,0.065369955,0.019971115,-0.033139614
0.061360569,0.099475493,0.008617426,-0.014215925
0.034268232,0.092006501,0.027189932,-0.0351895
0.03342422,0.049529481,0.029017588,-0.042168865
0.045444378,-0.01179249,0.015974392,-0.007151289
0.016580979,-0.026369402,-0.013664372,0.002680265
0.008708239,-0.01634802,-0.017755711,0.008432834
0.001974184,-0.035689416,-0.000262126,-0.021679627
-0.008983818,-0.031005267,0.010145956,-0.026853604
0.00349959,-0.03281418,-0.006465493,0.013364231
0.03706168,-0.077286043,-0.014173734,0.04928864
0.060301979,-0.08699458,0.01113632,0.020988908
0.072139525,-0.02654473,0.021348915,0.019222009
0.048719374,0.022373926,-0.004153172,0.004519739
0.024961823,0.039630087,-0.029754174,-0.013357934
-0.010053508,0.044231315,-0.021634866,-0.036245767
-0.045356636,0.04141553,-0.007156677,-0.050201285
-0.030125607,0.008242903,-0.011779057,-0.025806147
-0.030857187,-0.003008206,-0.023994919,0.026138062
-0.05290124,0.021556701,-0.009952729,0.031160006
-0.056442476,0.021320315,0.028233752,0.013229782
-0.070921289,0.023062697,0.053564509,0.009958745
-0.102863169,0.051338163,0.033123019,0.021942531
-0.052184153,0.017931118,0.021730373,0.041989191
-0.005491559,-0.047133453,0.039434838,0.009708226
-0.002048223,-0.041697615,0.04748826,-0.004791532
0.005406164,-0.048242885,-0.004945031,0.031065231
0.006010744,-0.072614042,-0.023265787,0.035062807
-0.027583197,-0.04324964,-0.020628857,-0.00555095
-0.033750898,-0.016308499,-0.00680294,-0.004869899
-0.035129919,-0.011727346,-0.014042796,-0.005305585
-0.023035875,0.021975686,-0.011656952,0.015174265
-0.004452924,0.053637855,0.007788909,0.009567893
0.003207854,0.058963955,0.030653729,-0.010253669
0.02003172,0.068408744,0.02563773,-0.007389717
0.022879937,0.038603644,0.025409563,0.001079253
0.008616088,-0.021954716,0.017479071,-0.009539686
-0.009272066,-0.072048469,-0.002311471,-0.014044806
-0.011698324,-0.097670392,-0.005771797,-0.033055991
-0.000637684,-0.108554931,-0.054344921,-0.015686116
0.039851111,-0.085565818,-0.074361479,0.036935441
0.039593523,-0.033915244,-0.043399641,0.010809499
0.046591548,0.024948176,-0.002605773,-0.002138027
0.032665569,0.060044058,-0.005883364,0.027403865
0.016292934,0.076095656,0.014000713,-0.002344033
0.0238301,0.054483562,-0.000935225,-0.03819109
0.047342389,0.005373096,0.010426741,-0.037874846
0.033042871,0.004385404,0.007004224,-0.062785795
0.037334313,0.005404824,-0.025519672,-0.030885431
0.061380873,-0.028880004,-0.026681845,-0.019122418
0.045194244,-0.028590976,0.013795587,-0.054043021
0.040122877,-0.010194389,0.025595629,-0.020636347
0.042112757,-0.04613601,0.025208851,0.038446651
0.032492642,-0.043854056,0.034217646,0.041461352
0.001705421,-0.008583533,0.029049393,0.046476353
-0.015756859,-0.000394131,0.049783907,0.019530534
-0.057213307,0.001886863,0.001892214,0.001367919
-0.073278738,0.007587629,-0.036986099,0.026530025
-0.084273371,-0.024272498,-0.039459765,-0.004411864
-0.070946354,-0.035295763,-0.033620742,-0.009577627
-0.046478206,-0.021815062,-0.050829911,0.029020458
-0.018287882,0.002049488,-0.020995908,0.00556489
-0.010158124,0.027531196,-0.004080133,-0.021085597
-0.007154346,0.051263567,0.050874828,-0.011211547
-0.007522585,0.062452219,0.086818875,-0.022408276
0.014682282,0.047597931,0.05334223,0.028487094
0.03798843,0.019973642,0.048825932,0.060308027
0.014453048,-0.010759786,0.052036663,0.012031452
0.004856021,-0.024864971,0.024306717,0.009376092
-0.015020815,-0.038825502,-0.022682017,0.035909683
-0.02098536,-0.040107025,-0.052452583,0.01094317
-0.018307271,-0.045920279,-0.069083545,0.001535807
-0.019565232,-0.043293646,-0.031219233,-0.001843678
-0.020983332,-0.045810538,-0.044048507,-0.003484184
0.00449642,-0.030256231,-0.04931049,0.035782261
-0.00011162,-0.011512511,-0.010199541,0.010553383
0.017037759,0.035126727,0.020703084,-0.042738832
0.035750973,0.062867006,0.029878763,-0.026682592
0.020604312,0.075333607,0.022667143,-0.023170246
0.001808297,0.068051482,-0.002362889,-0.052234825
0.003948956,0.031161257,0.003125028,-0.04428668
0.021531855,-0.015150743,-0.004691546,-0.028573129
0.060198067,-0.033084973,-0.064990675,0.016001079
0.108296252,-0.036110507,-0.055764793,0.055297861
0.085196346,-0.032089539,-0.010314213,3.53E-05
0.040062554,-0.014300837,0.004148323,-0.020514353
-0.000947543,-0.031522349,-0.01462494,0.024327274
-0.031842614,-0.04203185,-0.013182497,-0.004303789
-0.034769039,-0.058197932,0.003156887,-0.032073169
-0.032579157,-0.059814899,0.031578502,-0.009064791
-0.057814901,-0.038127754,0.007361598,-0.006752876
-0.033027792,0.006932758,0.000350057,0.00449567
-0.024432366,0.027885541,0.034192861,-0.004182941
-0.013667795,0.060941849,0.043587071,-0.037206115
0.028065926,0.061698583,0.040695233,-0.006562395
0.043033361,0.043872044,0.03469183,0.021177372
0.038089512,0.027527189,0.013428205,0.002888141
0.037792849,-0.00095739,0.016863965,-0.002502865
0.008848571,-0.0462648,0.003504314,-0.017494221
-0.01486405,-0.060677517,-0.056691247,-0.020601858
-0.001332342,-0.078456566,-0.06715443,0.023494932
-0.01095293,-0.091408958,-0.037974915,0.010423539
-0.012429834,-0.050745983,-0.017546652,-0.004965675
-0.026404036,-0.007043844,-0.03138935,0.061116313
-0.058063852,0.033062147,-0.020763959,0.05464219
-0.07453539,0.068208102,0.030171813,-0.000512591
-0.054255141,0.083157156,0.077834268,-0.00486477
-0.029432786,0.063193253,0.045538171,-0.009655649
0.013748627,0.04555582,0.038423548,-0.009402722
0.020448634,0.025060747,0.079522251,-0.018980941
-0.005437804,0.01540708,0.085650982,-0.05600256
-0.026853064,0.00672185,0.041874927,-0.022768768
-0.052940212,-0.013816173,0.00159889,0.019416603
-0.071979352,-0.051204778,-0.025437129,-0.008925492
-0.047511417,-0.087104256,-0.029026145,-0.006770933
-0.047440613,-0.1008792,-0.066093228,0.023598232
-0.058093053,-0.060919699,-0.11316505,0.033419563
-0.011315536,-0.018750186,-0.101186525,0.054370706
0.002209946,0.008809153,-0.078603047,0.046883623
0.014349939,0.046463182,-0.051642326,0.017481059
0.030331426,0.056242218,-0.027083702,0.015441897
0.0352295,0.019681504,0.00402057,-0.029643844
0.051810963,-0.005854547,0.024743305,-0.06500135
0.089390598,-0.021149889,0.066001198,-0.051998024
0.114912966,-0.030280669,0.054426282,-0.042512519
0.158461544,-0.008410684,0.032044957,0.003683552
0.159194589,0.001154615,0.040807905,0.031951319
0.10219607,-0.001103275,0.049111496,-0.011112829
0.052448288,0.010685313,0.002625725,-0.005467132
0.017533672,-0.001731902,-0.041431578,0.02870402
-0.001629508,-0.030118531,-0.061080439,0.004987021
-0.013043406,-0.046857412,-0.05133967,0.010872368
-0.0281513,-0.0561134,-0.03852855,0.018340488
-0.025791829,-0.064113356,-0.051133402,-0.000860412
0.00493981,-0.058421615,-0.026415643,-0.000769222
-0.001534451,-0.04013761,0.007325066,-0.018513784
-0.008053178,-0.006712092,0.030975503,-0.038296309
0.003952665,0.039255374,0.02909899,-0.011381656
0.014569013,0.069253375,0.01601861,-0.008039666
0.014041403,0.074910621,0.002415088,-0.035798258
-0.00936614,0.070171129,0.028269104,-0.048080795
-0.059613031,0.050279405,0.009517252,-0.055961868
-0.060459094,0.009155972,-0.016496275,-0.002299596
-0.05626786,-0.029105824,-0.000446073,0.043466534
-0.070879644,-0.036878351,0.020170777,0.032201342
-0.051614704,-0.031846924,0.021223569,0.045294048
-0.039928782,-0.031212426,0.023223665,0.065151034
-0.049285688,-0.0155893,0.018989967,0.041242043
-0.03302436,-0.009370403,0.02435248,0.033477916
0.007462678,-0.015375155,0.04624287,0.007205559
0.039649137,-0.010632499,0.014944497,-0.0029577
0.071347392,0.014064754,0.016522203,0.00916066
0.047169158,0.022780069,0.051883318,-0.032854978
-0.003135954,0.04355846,0.055971756,-0.048686345
-0.042445664,0.051689744,0.028566122,0.00268141
-0.070030028,0.023889577,0.014496218,-0.00100653
-0.07858201,-0.003573308,-0.013042513,-0.001364986
-0.06686845,-0.01961693,-0.013594217,0.028314053
-0.055418065,-0.032483503,-0.023854649,0.010941136
-0.013455932,-0.030221352,-0.068368269,0.031564028
0.015163701,-0.01850573,-0.070742905,0.050937238
0.000266265,-0.025220219,-0.048367457,0.009768941
-0.017205802,-0.030436272,-0.02203721,-0.003460707
-0.043102602,-0.051916594,-0.018045762,0.007637707
-0.049917353,-0.065539554,-0.03298481,-0.016214423
-0.014366304,-0.049936986,-0.022240901,-0.012705192
0.026329196,-0.014275791,0.027020615,-0.030078773
0.060671248,0.026168711,0.012304299,-0.030701426
0.089828594,0.077265909,0.002516751,0.002310445
0.078111011,0.090608541,0.041394714,-0.027348366
0.080838892,0.069011835,0.038005054,-0.052585478
0.097270542,0.026718194,0.001970751,-0.004117125
0.119911693,-0.035751154,-0.030581655,-0.006043316
0.135498824,-0.08107177,-0.041965376,-0.006542894
0.107218109,-0.093013268,-0.026202872,0.024428728
0.056077551,-0.086143993,-0.01154062,-0.007182737
0.029514439,-0.073648293,-0.035429316,0.000459186
-0.002868271,-0.048437519,-0.018190323,0.035054588
-0.032836398,-0.024117092,0.007948748,0.015135419
-0.019900807,0.005987026,0.011656485,0.025136479
